LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID500880,500880,23,0.4557712972164154,722.9013000000001,530.2242,0.0,440.0,22,20.0,1,,21.71537290715373,20.0,1.0,55.0,14267.0,14.778949202598431,0.65157923997571,1.159368654921799
ID504859,504859,23,0.28334787487983704,715.6578000000001,525.8781,0.0,720.0,36,20.0,1,,20.882800608828006,20.0,1.0,48.0,13720.0,13.30642470711412,0.23543949752153595,0.5981570103363335
ID498714,498714,23,0.25178244709968567,730.1448,531.6729,0.0,260.0,13,20.0,1,,16.799086757990867,16.0,1.0,41.0,11037.0,10.00879791733671,0.3751854663071131,0.9158376233062681
ID498457,498457,23,0.2744167447090149,731.5935000000001,533.1216000000001,0.0,240.0,12,20.0,1,,17.598173515981735,16.0,3.0,47.0,11562.0,10.607745516911383,0.39159718358639545,0.9336852914854921
ID504600,504600,23,0.23176902532577515,714.2091,528.7755000000001,0.0,700.0,35,20.0,1,,19.733637747336378,20.0,2.0,42.0,12965.0,11.28945564897974,0.195498774034388,0.5716879636428666
ID496801,496801,23,0.20562045276165009,735.9396,512.8398000000001,0.0,0.0,0,20.0,1,,13.424657534246576,11.0,3.0,37.0,8820.0,8.720640687817275,0.36131127557375403,0.8171633715452525
ID501152,501152,23,0.4648730754852295,722.9013000000001,527.3268,0.0,380.0,19,20.0,1,,22.97108066971081,21.0,1.0,52.0,15092.0,14.526177512654638,0.6242085054837997,1.2154804480367942
ID497067,497067,23,0.2368348389863968,735.9396,515.7372,0.0,20.0,1,20.0,1,,13.67427701674277,12.0,1.0,37.0,8984.0,9.485731846354797,0.45705981593207384,0.9043971506293609
ID501418,501418,23,0.40983688831329346,722.9013000000001,530.2242,0.0,460.0,23,20.0,1,,19.949771689497716,17.0,1.0,49.0,13107.0,14.213600412478153,0.5780578159632208,1.0282818984553181
ID495667,495667,23,0.30207425355911255,735.9396,525.8781,0.0,120.0,6,20.0,1,,17.14764079147641,17.0,1.0,38.0,11266.0,9.945175846955642,0.5655796744120982,1.2457776229228645
ID498993,498993,23,0.29570913314819336,728.6961,533.1216000000001,0.0,280.0,14,20.0,1,,17.34855403348554,16.0,1.0,44.0,11398.0,11.089243107290004,0.45110617869574604,0.9726821777796089
ID505136,505136,23,0.28090599179267883,715.6578000000001,528.7755000000001,0.0,740.0,37,20.0,1,,21.01826484018265,20.0,1.0,48.0,13809.0,12.907372917955334,0.24350037745190398,0.6377386164193247
ID501691,501691,23,0.35687023401260376,722.9013000000001,531.6729,0.0,480.0,24,20.0,1,,18.293759512937594,15.0,1.0,46.0,12019.0,13.319611458732194,0.4665005434033546,0.8737985719914592
ID505402,505402,23,0.3050282299518585,715.6578000000001,528.7755000000001,0.0,760.0,38,20.0,1,,22.036529680365298,22.0,2.0,48.0,14478.0,13.651985655162655,0.26500951369011816,0.6763088158023606
ID501958,501958,23,0.3639828562736511,722.9013000000001,531.6729,0.0,500.0,25,20.0,1,,18.75799086757991,15.0,1.0,54.0,12324.0,13.994147325645399,0.4465654114476164,0.8275931348894017
ID497349,497349,23,0.3096754848957062,735.9396,528.7755000000001,0.0,160.0,8,20.0,1,,17.751902587519027,18.0,2.0,42.0,11663.0,10.349867452444919,0.5639483506280925,1.2369639370189598
ID509763,509763,23,0.28912150859832764,689.5812000000001,522.9807000000001,0.0,1100.0,55,20.0,1,,15.929984779299847,15.0,1.0,40.0,10466.0,11.26772176665468,0.5038142314352431,0.9472955182393772
ID499264,499264,23,0.3262360692024231,728.6961,531.6729,0.0,300.0,15,20.0,1,,19.19786910197869,19.0,1.0,46.0,12613.0,10.921300862329655,0.48759432939161484,1.152345692017984
ID499535,499535,23,0.41654613614082336,725.7987,528.7755000000001,0.0,320.0,16,20.0,1,,21.84779299847793,21.0,1.0,51.0,14354.0,13.381752871290994,0.5643570990391193,1.1779928591289073
ID502222,502222,23,0.3607367277145386,722.9013000000001,531.6729,0.0,520.0,26,20.0,1,,19.421613394216134,15.0,2.0,54.0,12760.0,14.217185854187305,0.4021957188726985,0.7836650282037612
ID505934,505934,23,0.2727772295475006,709.863,525.8781,0.0,840.0,42,20.0,1,,20.8234398782344,21.0,1.0,47.0,13681.0,13.024807417814323,0.36266903389864574,0.8510033053378308
ID505676,505676,23,0.31702885031700134,714.2091,530.2242,0.0,780.0,39,20.0,1,,21.619482496194824,21.0,1.0,45.0,14204.0,13.232724047126174,0.3044595671202891,0.762649582946482
ID499799,499799,23,0.4652053117752075,724.35,527.3268,0.0,340.0,17,20.0,1,,23.170471841704718,21.0,2.0,55.0,15223.0,14.61126920340403,0.6038290974358638,1.1940785027685985
ID502487,502487,23,0.2698371708393097,721.4526000000001,533.1216000000001,0.0,560.0,28,20.0,1,,16.449010654490106,13.0,1.0,43.0,10807.0,12.280545656084126,0.291201953494536,0.6041603545588078
ID509659,509659,23,0.27040669322013855,692.4786,521.532,0.0,1060.0,53,20.0,1,,14.97869101978691,12.0,2.0,41.0,9841.0,10.842111164504411,0.4284078718556617,0.8286959368376106
ID506202,506202,23,0.30759185552597046,712.7604,530.2242,0.0,820.0,41,20.0,1,,22.077625570776256,23.0,1.0,44.0,14505.0,12.522847479213253,0.3644892135720933,0.9418762409372397
ID495961,495961,23,0.2936916649341583,737.3883000000001,522.9807000000001,0.0,80.0,4,20.0,1,,16.496194824961947,17.0,1.0,39.0,10838.0,10.231485396822894,0.5362963878504569,1.1256540712930312
ID500068,500068,23,0.455245703458786,724.35,525.8781,0.0,360.0,18,20.0,1,,22.15677321156773,20.0,1.0,57.0,14557.0,15.094360336304693,0.5991109187834857,1.099893006721309
ID502754,502754,23,0.30624860525131226,722.9013000000001,533.1216000000001,0.0,540.0,27,20.0,1,,17.774733637747335,14.0,0.0,47.0,11678.0,13.48907985267827,0.32883855452911115,0.6521706975878331
ID497633,497633,23,0.30559051036834717,734.4909,528.7755000000001,0.0,180.0,9,20.0,1,,17.93759512937595,18.0,3.0,47.0,11785.0,10.83738176858348,0.488354914391531,1.0861727352714907
ID495087,495087,23,0.2920581102371216,737.3883000000001,520.0833,0.0,60.0,3,20.0,1,,15.946727549467276,15.0,2.0,37.0,10477.0,10.082974017468157,0.5290415336878722,1.0944184559508188
ID509038,509038,23,0.29071301221847534,692.4786,522.9807000000001,0.0,1080.0,54,20.0,1,,16.232876712328768,14.0,1.0,39.0,10665.0,11.192969937004728,0.45905340565152336,0.9125825784289943
ID500333,500333,23,0.46344900131225586,722.9013000000001,527.3268,0.0,400.0,20,20.0,1,,22.34246575342466,21.0,2.0,53.0,14679.0,14.413638168493595,0.6632877243324172,1.2362948453016114
ID506477,506477,23,0.3409605324268341,712.7604,530.2242,0.0,800.0,40,20.0,1,,22.920852359208524,23.0,1.0,46.0,15059.0,13.236237924513425,0.3477217797276766,0.8935684806908257
ID508780,508780,23,0.2457384169101715,696.8247,522.9807000000001,0.0,1020.0,51,20.0,1,,14.537290715372906,13.0,1.0,36.0,9551.0,10.205610034935328,0.43019327819946834,0.856926136775953
ID506742,506742,23,0.25893017649650574,706.9656,524.4294,0.0,860.0,43,20.0,1,,17.75799086757991,17.0,1.0,40.0,11667.0,12.52086798036078,0.3406732510408218,0.7207829055005931
ID507251,507251,23,0.24984997510910034,705.5169000000001,524.4294,0.0,880.0,44,20.0,1,,17.378995433789953,17.0,1.0,40.0,11418.0,11.5600651778499,0.36189137380191694,0.7989693958326518
ID507507,507507,23,0.3070458173751831,704.0682,525.8781,0.0,900.0,45,20.0,1,,18.925418569254187,18.0,1.0,47.0,12434.0,13.493977061482406,0.4404857968402116,0.857745504409461
ID508275,508275,23,0.23905961215496063,701.1708000000001,525.8781,0.0,980.0,49,20.0,1,,16.08371385083714,15.0,1.0,38.0,10567.0,10.872907405776017,0.42972572760359345,0.8892200924337872
ID510067,510067,23,0.3102506101131439,686.6838,522.9807000000001,0.0,1120.0,56,20.0,1,,16.54642313546423,16.0,1.0,42.0,10871.0,11.922311662918242,0.5279621901219747,0.9590999434406493
ID508018,508018,23,0.2755071818828583,701.1708000000001,524.4294,0.0,960.0,48,20.0,1,,16.764079147640793,16.0,1.0,40.0,11014.0,11.939023958904162,0.42128091557936587,0.8324012728080414
ID496241,496241,23,0.2758740186691284,737.3883000000001,518.6346000000001,0.0,40.0,2,20.0,1,,14.940639269406393,14.0,2.0,39.0,9816.0,10.165451783200053,0.5203736450424253,1.006091434144248
ID503281,503281,23,0.2631396949291229,721.4526000000001,533.1216000000001,0.0,600.0,30,20.0,1,,17.15220700152207,14.0,2.0,45.0,11269.0,12.459738777201945,0.2611839857697372,0.5701763050480247
ID508529,508529,23,0.24831640720367432,698.2734,524.4294,0.0,1000.0,50,20.0,1,,14.619482496194825,13.0,1.0,38.0,9605.0,10.372400543001826,0.41830688551385947,0.8313952101151872
ID503024,503024,23,0.2665921449661255,721.4526000000001,533.1216000000001,0.0,580.0,29,20.0,1,,16.27701674277017,14.0,1.0,46.0,10694.0,12.399079366444514,0.2883847512928034,0.5876815854603794
ID507760,507760,23,0.3373761475086212,704.0682,527.3268,0.0,940.0,47,20.0,1,,20.30441400304414,22.0,1.0,44.0,13340.0,13.741689129107204,0.5178076264283614,1.0081660026508397
ID509296,509296,23,0.2581488788127899,695.3760000000001,521.532,0.0,1040.0,52,20.0,1,,15.32572298325723,14.0,1.0,43.0,10069.0,10.576542677189607,0.41836440101730016,0.8548189499773838
ID503551,503551,23,0.2646692395210266,718.5552,534.5703000000001,0.0,620.0,31,20.0,1,,17.89193302891933,15.0,1.0,46.0,11755.0,12.582128201090566,0.2372527027077462,0.5453633024902933
ID497918,497918,23,0.2964940071105957,734.4909,528.7755000000001,0.0,200.0,10,20.0,1,,17.951293759512936,17.0,2.0,42.0,11794.0,10.86968551110013,0.47972408258907545,1.0708275831668783
ID500603,500603,23,0.46810367703437805,722.9013000000001,528.7755000000001,0.0,420.0,21,20.0,1,,22.3531202435312,20.0,1.0,51.0,14686.0,14.819342795464395,0.6519435224674498,1.1905673962397392
ID510585,510585,23,0.35992011427879333,682.3377,524.4294,0.0,1180.0,59,20.0,1,,17.963470319634702,15.0,1.0,50.0,11802.0,14.568651782776323,0.5171980091921581,0.8406504576835001
ID510328,510328,23,0.32008475065231323,686.6838,524.4294,0.0,1140.0,57,20.0,1,,16.37290715372907,13.0,1.0,47.0,10757.0,13.281866750232812,0.5219091161177433,0.8454790292632214
ID495367,495367,24,0.2616727948188782,181.0875,496.9041,0.0,100.0,5,20.0,1,,13.534246575342467,13.0,1.0,40.0,8892.0,9.392482029629482,0.5931668765955487,1.0729990320524936
ID498183,498183,24,0.2312699258327484,168.0492,499.80150000000003,0.0,220.0,11,20.0,1,,13.520547945205479,14.0,1.0,38.0,8883.0,9.343542556449147,0.5198041912223083,0.9898396795240851
ID510596,510596,24,0.2639395296573639,128.9343,582.3774000000001,0.0,1180.0,59,20.0,1,,14.242009132420092,14.0,1.0,37.0,9357.0,9.833098082926535,0.5221157499555559,0.993642133800784
ID503810,503810,24,0.2814925014972687,143.4213,534.5703000000001,0.0,640.0,32,20.0,1,,14.512937595129376,14.0,1.0,36.0,9535.0,9.114460170122287,0.6384933989808492,1.240983729994301
ID504066,504066,24,0.3129889965057373,143.4213,533.1216000000001,0.0,680.0,34,20.0,1,,15.13089802130898,14.0,1.0,43.0,9941.0,10.283240477136621,0.6711894332071574,1.181909266053331
ID510337,510337,24,0.26521942019462585,131.8317,579.48,0.0,1140.0,57,20.0,1,,14.073059360730594,12.0,1.0,38.0,9246.0,9.99851308691522,0.5353768780231278,0.981584542224249
ID510080,510080,24,0.281915545463562,130.383,580.9287,0.0,1120.0,56,20.0,1,,15.375951293759513,15.0,0.0,43.0,10102.0,10.34438548305384,0.5167451253491496,1.0128172155887019
ID510863,510863,24,0.2753373980522156,130.383,580.9287,0.0,1160.0,58,20.0,1,,14.439878234398781,14.0,1.0,39.0,9487.0,10.24917272020358,0.5271570562041566,0.9726599540468891
ID504332,504332,24,0.28622549772262573,144.87,533.1216000000001,0.0,660.0,33,20.0,1,,14.849315068493151,15.0,1.0,38.0,9756.0,9.55376970291055,0.627565286002099,1.1986217211548478
ID500874,500874,24,0.32301750779151917,153.56220000000002,517.1859000000001,0.0,440.0,22,20.0,1,,15.49923896499239,14.0,1.0,43.0,10183.0,11.732034112631197,0.6189994854307382,1.0102075967065611
ID498706,498706,24,0.2237565964460373,165.1518,501.2502,0.0,260.0,13,20.0,1,,13.08675799086758,15.0,1.0,38.0,8598.0,8.991701356491445,0.5343209589915702,1.013692387456468
ID498448,498448,24,0.24653474986553192,166.6005,499.80150000000003,0.0,240.0,12,20.0,1,,13.925418569254186,15.0,1.0,36.0,9149.0,9.320295314027947,0.5623331824033861,1.0755451220524344
ID496798,496798,24,0.3460482358932495,188.33100000000002,486.76320000000004,0.0,0.0,0,20.0,1,,17.039573820395738,17.0,1.0,52.0,11195.0,12.882144659861813,0.6055917578325484,0.9978043155136666
ID504862,504862,24,0.36557358503341675,144.87,533.1216000000001,0.0,720.0,36,20.0,1,,17.926940639269407,18.0,2.0,42.0,11778.0,11.675653031214678,0.6709609899697303,1.2330649566207008
ID504603,504603,24,0.3023107051849365,143.4213,534.5703000000001,0.0,700.0,35,20.0,1,,15.147640791476407,15.0,1.0,41.0,9952.0,9.593623934043151,0.6754549100774954,1.2730806629460782
ID501146,501146,24,0.2812409996986389,155.01090000000002,511.39110000000005,0.0,380.0,19,20.0,1,,14.461187214611872,15.0,1.0,41.0,9501.0,10.039499753259125,0.5866094712405115,1.0651257865994121
ID501413,501413,24,0.31120482087135315,152.11350000000002,518.6346000000001,0.0,460.0,23,20.0,1,,15.67427701674277,14.0,1.0,44.0,10298.0,11.20079315037711,0.5761292639519567,1.023049951949875
ID507045,507045,24,0.3754785358905792,146.3187,564.993,0.0,920.0,46,20.0,1,,19.554033485540334,20.0,1.0,47.0,12847.0,12.38657882864132,0.6712154749302282,1.2680736890569677
ID495660,495660,24,0.2513667345046997,178.1901,496.9041,0.0,120.0,6,20.0,1,,13.395738203957382,13.0,1.0,41.0,8801.0,9.288327653022108,0.5822542028896706,1.0614401083140133
ID498986,498986,24,0.2613862454891205,160.8057,504.1476,0.0,280.0,14,20.0,1,,14.079147640791476,14.0,1.0,39.0,9250.0,9.73238592831902,0.5658530377397788,1.0455376808076882
ID497064,497064,24,0.24641664326190948,186.88230000000001,491.1093,0.0,20.0,1,20.0,1,,13.097412480974125,13.0,1.0,37.0,8605.0,9.532179580915985,0.5341989146228102,0.9568516613964974
ID501686,501686,24,0.3106642961502075,152.11350000000002,520.0833,0.0,480.0,24,20.0,1,,15.863013698630137,17.0,1.0,43.0,10422.0,10.740684508384618,0.6272096338656445,1.1385522045279726
ID505138,505138,24,0.3203926384449005,144.87,536.019,0.0,740.0,37,20.0,1,,16.458143074581432,17.0,1.0,43.0,10813.0,10.71179391435651,0.6462779351824884,1.2063262874640333
ID497341,497341,24,0.27393290400505066,173.84400000000002,498.35280000000006,0.0,160.0,8,20.0,1,,14.354642313546423,14.0,1.0,39.0,9431.0,9.505002561307537,0.6224097499271068,1.1587399283668067
ID505404,505404,24,0.3086264729499817,143.4213,538.9164000000001,0.0,760.0,38,20.0,1,,16.605783866057838,18.0,1.0,39.0,10910.0,10.429854109228954,0.617004392664316,1.215033352148064
ID499257,499257,24,0.24699927866458893,159.357,508.49370000000005,0.0,300.0,15,20.0,1,,12.902587519025875,12.0,1.0,33.0,8477.0,9.490669808632587,0.5607613226545995,0.9769031329709817
ID501954,501954,24,0.32735952734947205,152.11350000000002,521.532,0.0,500.0,25,20.0,1,,16.467275494672755,16.0,2.0,40.0,10819.0,11.062154391951205,0.6509028187454954,1.1738339727908558
ID505678,505678,24,0.3156488537788391,144.87,541.8138,0.0,780.0,39,20.0,1,,17.171993911719937,19.0,1.0,41.0,11282.0,10.344343090577224,0.6391272554222235,1.2945608580036692
ID502219,502219,24,0.27404698729515076,150.6648,524.4294,0.0,520.0,26,20.0,1,,14.794520547945206,14.0,2.0,40.0,9720.0,9.868592415907129,0.6090700224432126,1.1349270818794517
ID499529,499529,24,0.26254498958587646,157.9083,508.49370000000005,0.0,320.0,16,20.0,1,,13.537290715372906,13.0,0.0,33.0,8894.0,9.778751882540776,0.5765311357221147,1.0125081753280392
ID502484,502484,24,0.25824305415153503,146.3187,528.7755000000001,0.0,560.0,28,20.0,1,,14.532724505327245,15.0,1.0,38.0,9548.0,9.07871626716343,0.6050052209188388,1.2067999010729653
ID505940,505940,24,0.35458898544311523,146.3187,551.9547,0.0,840.0,42,20.0,1,,17.901065449010655,19.0,1.0,45.0,11761.0,12.147001615762285,0.6573851589801135,1.1690584799545913
ID495954,495954,24,0.269071102142334,182.5362,495.45540000000005,0.0,80.0,4,20.0,1,,13.826484018264841,13.0,1.0,42.0,9084.0,9.649672935984244,0.5951017694161876,1.0691336596748118
ID499793,499793,24,0.25813934206962585,156.45960000000002,508.49370000000005,0.0,340.0,17,20.0,1,,13.219178082191782,12.0,0.0,36.0,8685.0,9.705137434168773,0.5705832432369593,0.9896709276975539
ID506207,506207,24,0.33414557576179504,144.87,549.0573,0.0,820.0,41,20.0,1,,17.476407914764078,19.0,1.0,41.0,11482.0,10.975713511077739,0.6814236055983398,1.2905934006633193
ID500062,500062,24,0.26613834500312805,155.01090000000002,509.9424,0.0,360.0,18,20.0,1,,14.493150684931507,14.0,1.0,36.0,9522.0,9.226339150114216,0.5716567014520741,1.1427230793701086
ID497625,497625,24,0.25528785586357117,170.94660000000002,498.35280000000006,0.0,180.0,9,20.0,1,,14.211567732115677,14.0,1.0,36.0,9337.0,9.305747640803665,0.5906197473828638,1.1341286136553481
ID500327,500327,24,0.3002605140209198,153.56220000000002,512.8398000000001,0.0,400.0,20,20.0,1,,14.427701674277017,13.0,1.0,45.0,9479.0,11.583525927405086,0.5908894740591758,0.925236206990152
ID502752,502752,24,0.289248526096344,149.2161,527.3268,0.0,540.0,27,20.0,1,,15.468797564687975,16.0,1.0,39.0,10163.0,10.391102721922975,0.6437501802540427,1.1660212461105939
ID509792,509792,24,0.3189558982849121,134.72910000000002,579.48,0.0,1100.0,55,20.0,1,,16.117199391171994,16.0,1.0,46.0,10589.0,11.72486775413483,0.586915845046313,1.0167953684341056
ID503023,503023,24,0.27104300260543823,146.3187,533.1216000000001,0.0,580.0,29,20.0,1,,14.919330289193303,15.0,2.0,36.0,9802.0,9.316972817263837,0.6279912620942112,1.235395534738091
ID506479,506479,24,0.34470340609550476,143.4213,544.7112000000001,0.0,800.0,40,20.0,1,,18.589041095890412,20.0,1.0,40.0,12213.0,10.69626680771307,0.7007785397982512,1.4321476088815261
ID496235,496235,24,0.24615788459777832,185.4336,492.55800000000005,0.0,40.0,2,20.0,1,,12.82952815829528,12.0,1.0,43.0,8429.0,9.693386854446333,0.5563997349167733,0.9463044901614003
ID495081,495081,24,0.2606172263622284,183.9849,495.45540000000005,0.0,60.0,3,20.0,1,,13.604261796042618,14.0,1.0,43.0,8938.0,9.867344830527069,0.5808427110014812,1.0131518772883261
ID497911,497911,24,0.24846233427524567,169.49790000000002,499.80150000000003,0.0,200.0,10,20.0,1,,14.663622526636225,15.0,1.0,38.0,9634.0,9.448081862562733,0.5482079436314643,1.0991163121830132
ID509685,509685,24,0.3468919098377228,139.0752,578.0313,0.0,1060.0,53,20.0,1,,17.32572298325723,17.0,1.0,44.0,11383.0,11.3660206639844,0.6651418258675219,1.2177999423886001
ID500596,500596,24,0.29968681931495667,153.56220000000002,515.7372,0.0,420.0,21,20.0,1,,15.19482496194825,15.0,1.0,42.0,9983.0,10.721606177798867,0.6044592018146175,1.0678350244115904
ID503283,503283,24,0.2762880027294159,144.87,536.019,0.0,600.0,30,20.0,1,,14.843226788432268,14.0,2.0,37.0,9752.0,9.419172549814752,0.5906040625898744,1.170253391884593
ID496510,496510,24,0.26306694746017456,175.29270000000002,498.35280000000006,0.0,140.0,7,20.0,1,,14.455098934550989,15.0,1.0,38.0,9497.0,9.154743990320364,0.6048941454806385,1.1902490639480918
ID506750,506750,24,0.3451964855194092,146.3187,553.4034,0.0,860.0,43,20.0,1,,17.789954337899545,18.0,1.0,43.0,11688.0,11.982648386123696,0.6466613863623669,1.1660700496982601
ID508286,508286,24,0.35064733028411865,141.9726,570.7878000000001,0.0,980.0,49,20.0,1,,17.505327245053273,18.0,1.0,41.0,11501.0,11.872559528085299,0.6612634851692433,1.1737940295843434
ID503549,503549,24,0.3051813840866089,144.87,533.1216000000001,0.0,620.0,31,20.0,1,,15.624048706240487,15.0,1.0,45.0,10265.0,10.309401051778172,0.6523957126115636,1.1967052159868188
ID508029,508029,24,0.34967029094696045,144.87,569.3391,0.0,960.0,48,20.0,1,,17.90715372907154,19.0,1.0,43.0,11765.0,11.565648805092328,0.6682749974741905,1.240435334422445
ID507516,507516,24,0.41596031188964844,147.7674,560.6469000000001,0.0,900.0,45,20.0,1,,21.167427701674278,22.0,1.0,56.0,13907.0,13.551819187169345,0.6899398998177366,1.2753825883871381
ID508540,508540,24,0.34291890263557434,140.5239,572.2365000000001,0.0,1000.0,50,20.0,1,,17.310502283105023,17.0,1.0,42.0,11373.0,11.071184412248309,0.6676790836154654,1.2519900284428371
ID509308,509308,24,0.3714756965637207,137.62650000000002,575.1339,0.0,1040.0,52,20.0,1,,17.799086757990867,18.0,1.0,49.0,11694.0,12.152202917581791,0.6806471655709395,1.1863646450463394
ID507259,507259,24,0.37926915287971497,147.7674,557.7495,0.0,880.0,44,20.0,1,,19.60730593607306,20.0,0.0,48.0,12882.0,12.860454424527374,0.6563250980610568,1.2082729020444662
ID509051,509051,24,0.3040708601474762,136.17780000000002,579.48,0.0,1080.0,54,20.0,1,,15.471841704718416,14.0,1.0,44.0,10165.0,11.8804851947515,0.5371530803761848,0.910162174193664
ID507769,507769,24,0.3930607736110687,144.87,567.8904,0.0,940.0,47,20.0,1,,19.40639269406393,20.0,1.0,50.0,12750.0,13.61527641122622,0.675635406276713,1.1494265388618177
ID508792,508792,24,0.3501015901565552,140.5239,575.1339,0.0,1020.0,51,20.0,1,,17.007610350076103,17.0,1.0,47.0,11174.0,11.79583444640378,0.6587045685635955,1.1451602356352146
ID505095,505095,25,0.45711517333984375,511.39110000000005,359.2776,0.0,740.0,37,20.0,1,,20.90715372907154,19.0,0.0,58.0,13736.0,17.119706604786007,0.6343804525073228,0.9480368611111417
ID509573,509573,25,0.44651269912719727,496.9041,356.3802,0.0,1060.0,53,20.0,1,,23.077625570776256,24.0,1.0,63.0,15162.0,16.181847755819373,0.61753814588369,1.0889357744314525
ID498946,498946,25,0.37133052945137024,530.2242,343.3419,0.0,280.0,14,20.0,1,,18.15677321156773,19.0,2.0,46.0,11929.0,12.13446339015806,0.6817278881496929,1.2131190517836377
ID497294,497294,25,0.3008401095867157,538.9164000000001,336.0984,0.0,160.0,8,20.0,1,,17.059360730593607,19.0,1.0,41.0,11208.0,11.421303167945686,0.6121925451814773,1.1343529815742117
ID499213,499213,25,0.3405086398124695,530.2242,346.2393,0.0,300.0,15,20.0,1,,17.835616438356166,20.0,1.0,41.0,11718.0,11.252523197757505,0.6282616900188959,1.2231636781329986
ID501643,501643,25,0.3862519860267639,512.8398000000001,354.9315,0.0,480.0,24,20.0,1,,16.770167427701676,9.0,1.0,55.0,11018.0,16.521064495836335,0.5146016719386559,0.6897665483150474
ID505363,505363,25,0.4579510986804962,511.39110000000005,360.72630000000004,0.0,760.0,38,20.0,1,,20.920852359208524,18.0,1.0,64.0,13745.0,17.011020653171283,0.6287004143300874,0.949470636325131
ID499486,499486,25,0.3649413287639618,528.7755000000001,349.1367,0.0,320.0,16,20.0,1,,18.572298325722983,20.0,2.0,50.0,12202.0,12.547884856591603,0.5854502959735884,1.0931066098791993
ID495900,495900,25,0.3397156298160553,547.6086,321.6114,0.0,80.0,4,20.0,1,,15.484018264840183,14.0,1.0,48.0,10173.0,12.404272608697596,0.6410155622612049,0.9752102157444537
ID501915,501915,25,0.40267330408096313,514.2885,356.3802,0.0,500.0,25,20.0,1,,17.878234398782343,11.0,0.0,59.0,11746.0,17.093103139181054,0.5196930138470848,0.7153601130898313
ID505636,505636,25,0.4685389995574951,512.8398000000001,359.2776,0.0,780.0,39,20.0,1,,21.073059360730593,18.0,1.0,63.0,13845.0,17.779239621260256,0.6252080268610122,0.9119268218755415
ID499747,499747,25,0.3410191237926483,524.4294,352.0341,0.0,340.0,17,20.0,1,,17.28310502283105,18.0,1.0,56.0,11355.0,11.806322101469563,0.5798790206138583,1.0746095648114586
ID502178,502178,25,0.39249932765960693,512.8398000000001,357.82890000000003,0.0,520.0,26,20.0,1,,18.678843226788434,13.0,1.0,54.0,12272.0,16.28000213118976,0.5189979097068775,0.7840322873156944
ID497579,497579,25,0.3394276797771454,536.019,334.6497,0.0,180.0,9,20.0,1,,17.80669710806697,20.0,1.0,42.0,11699.0,11.60887292936437,0.6395848432551043,1.1967063020080726
ID505898,505898,25,0.37693557143211365,509.9424,359.2776,0.0,840.0,42,20.0,1,,16.993911719939117,12.0,1.0,60.0,11165.0,16.48021613486767,0.5262803401346643,0.7111206447848478
ID502441,502441,25,0.3722788393497467,512.8398000000001,356.3802,0.0,560.0,28,20.0,1,,17.555555555555557,11.0,1.0,50.0,11534.0,15.75654249625578,0.49887710059629836,0.7416708204373197
ID500021,500021,25,0.3501405119895935,522.9807000000001,352.0341,0.0,360.0,18,20.0,1,,17.573820395738203,17.0,1.0,49.0,11546.0,12.030364892105533,0.5648607370227599,1.0545886027269271
ID506163,506163,25,0.40587735176086426,511.39110000000005,357.82890000000003,0.0,820.0,41,20.0,1,,19.13089802130898,17.0,1.0,60.0,12569.0,16.223982115566766,0.5953077492541272,0.8800451513762289
ID508735,508735,25,0.3930213451385498,499.80150000000003,354.9315,0.0,1020.0,51,20.0,1,,21.747336377473363,22.0,1.0,54.0,14288.0,13.854649316416676,0.5636732827569672,1.1316756326669515
ID507194,507194,25,0.3330206871032715,511.39110000000005,354.9315,0.0,880.0,44,20.0,1,,17.939117199391173,17.0,1.0,53.0,11786.0,14.67740323364081,0.4860596828272276,0.7995307739342644
ID495033,495033,25,0.34905505180358887,547.6086,323.06010000000003,0.0,60.0,3,20.0,1,,15.773211567732115,14.0,1.0,49.0,10363.0,12.562357178146522,0.6410153824489025,0.9809227033511716
ID496184,496184,25,0.33581313490867615,549.0573,321.6114,0.0,40.0,2,20.0,1,,15.30441400304414,12.0,1.0,48.0,10055.0,12.140759634852639,0.6222012361549094,0.9670011302304251
ID502712,502712,25,0.39948561787605286,512.8398000000001,357.82890000000003,0.0,540.0,27,20.0,1,,18.105022831050228,11.0,1.0,55.0,11895.0,16.664998802837147,0.529237813265096,0.7519684574571756
ID507718,507718,25,0.3468681871891022,505.59630000000004,353.4828,0.0,940.0,47,20.0,1,,19.26179604261796,19.0,1.0,54.0,12655.0,14.421833627661474,0.48674953166322815,0.8745286190591495
ID508486,508486,25,0.389347106218338,501.2502,354.9315,0.0,1000.0,50,20.0,1,,22.013698630136986,23.0,1.0,48.0,14463.0,13.259538485255238,0.5671001120203034,1.2015935697064122
ID503237,503237,25,0.3219030797481537,511.39110000000005,360.72630000000004,0.0,600.0,30,20.0,1,,15.738203957382039,9.0,1.0,46.0,10340.0,14.517387130141131,0.4266141994234385,0.6483738202281377
ID509253,509253,25,0.3670186698436737,498.35280000000006,353.4828,0.0,1040.0,52,20.0,1,,21.41248097412481,24.0,1.0,55.0,14068.0,13.808645315570894,0.5681388451624634,1.123610741244761
