LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID549530,549530,20,0.6667739152908325,246.27900000000002,282.4965,0.0,1100.0,55,20.0,1,,38.398782343987826,43.0,0.0,88.0,25228.0,25.40187718198621,0.4405016909556306,0.9245181551525722
ID541083,541083,20,0.5375485420227051,270.9069,236.1381,0.0,420.0,21,20.0,1,,25.050228310502284,24.0,0.0,73.0,16458.0,20.78707906844528,0.6682151516221081,0.9654115129538674
ID535836,535836,20,0.2872442305088043,281.0478,212.95890000000003,0.0,80.0,4,20.0,1,,17.69254185692542,15.0,0.0,59.0,11624.0,14.741465774940695,0.4114460559435448,0.6997262683370273
ID545566,545566,20,0.6657126545906067,259.31730000000005,285.39390000000003,0.0,820.0,41,20.0,1,,36.627092846270926,38.0,0.0,99.0,24064.0,26.440212057380183,0.5084580080982634,0.9338763513338045
ID536095,536095,20,0.3495691418647766,288.29130000000004,207.16410000000002,0.0,20.0,1,20.0,1,,21.28006088280061,23.0,0.0,59.0,13981.0,14.480141405326089,0.39550908785955785,0.8330169852834961
ID535312,535312,20,0.2712097764015198,289.74,207.16410000000002,0.0,0.0,0,20.0,1,,16.476407914764078,18.0,0.0,44.0,10825.0,11.664771615138998,0.4042670073036181,0.8132702730402913
ID540560,540560,20,0.4756712317466736,268.0095,237.5868,0.0,440.0,22,20.0,1,,23.654490106544902,23.0,0.0,81.0,15541.0,19.90651050406508,0.6179711014972987,0.907707356405953
ID550034,550034,20,0.5150412321090698,233.2407,281.0478,0.0,1160.0,58,20.0,1,,35.66971080669711,41.0,0.0,92.0,23435.0,25.754271704792785,0.2836528461951371,0.6120964608316027
ID544787,544787,20,0.7130779027938843,266.56080000000003,270.9069,0.0,720.0,36,20.0,1,,34.98021308980213,38.0,0.0,87.0,22982.0,23.442025750689446,0.7126984403701102,1.2418873802358472
ID549267,549267,20,0.6477752923965454,246.27900000000002,281.0478,0.0,1080.0,54,20.0,1,,37.68797564687976,41.0,0.0,84.0,24761.0,23.278700977909374,0.46865318346370255,1.0332523102587339
ID540820,540820,20,0.5532532334327698,268.0095,240.48420000000002,0.0,460.0,23,20.0,1,,26.910197869101978,27.0,0.0,77.0,17680.0,20.812669895090533,0.6739874957199622,1.0411629863827765
ID544532,544532,20,0.70768141746521,265.1121,276.7017,0.0,740.0,37,20.0,1,,34.89954337899543,35.0,0.0,90.0,22929.0,24.398225953319383,0.6708929913985754,1.1486721961170219
ID549780,549780,20,0.6648525595664978,234.6894,281.0478,0.0,1140.0,57,20.0,1,,38.178082191780824,40.0,0.0,101.0,25083.0,27.08675550440528,0.39534776792431,0.7987004806552751
ID535573,535573,20,0.3249305784702301,283.9452,211.51020000000003,0.0,60.0,3,20.0,1,,18.153729071537292,18.0,0.0,59.0,11927.0,14.62287473424974,0.43518422307395754,0.7528848818385306
ID536361,536361,20,0.3193971812725067,279.5991,211.51020000000003,0.0,100.0,5,20.0,1,,20.689497716894977,21.0,0.0,55.0,13593.0,14.186726100857154,0.4915074902789493,0.961174987899405
ID537134,537134,20,0.3231405019760132,281.0478,204.26670000000001,0.0,160.0,8,20.0,1,,22.67579908675799,23.0,0.0,59.0,14898.0,14.840921981206408,0.285424716919548,0.6785418624673232
ID545838,545838,20,0.6548942923545837,259.31730000000005,283.9452,0.0,800.0,40,20.0,1,,35.17199391171994,34.0,0.0,94.0,23108.0,24.675008484936125,0.517985313726834,0.9727910156316729
ID536610,536610,20,0.3277286887168884,282.4965,208.61280000000002,0.0,140.0,7,20.0,1,,21.01978691019787,21.0,0.0,56.0,13810.0,14.955357489456768,0.32372407994730845,0.6874467164854934
ID550563,550563,20,0.5685205459594727,227.44590000000002,281.0478,0.0,1180.0,59,20.0,1,,37.047184170471844,38.0,0.0,100.0,24340.0,28.446396351421892,0.24868326738927898,0.5187429599743882
ID536868,536868,20,0.2953992187976837,281.0478,208.61280000000002,0.0,120.0,6,20.0,1,,20.06697108066971,20.0,0.0,61.0,13184.0,14.831937219925408,0.31515716464125687,0.6484305551018041
ID541348,541348,20,0.5356999039649963,265.1121,243.38160000000002,0.0,500.0,25,20.0,1,,27.73820395738204,30.0,0.0,65.0,18224.0,17.854295576969744,0.6945992874236715,1.2735996369902507
ID545316,545316,20,0.6798360347747803,260.766,278.1504,0.0,780.0,39,20.0,1,,35.26027397260274,38.0,0.0,94.0,23166.0,24.877336057445312,0.5874043218903209,1.0489659340524733
ID546104,546104,20,0.6789000034332275,259.31730000000005,286.8426,0.0,840.0,42,20.0,1,,36.25418569254186,37.0,0.0,94.0,23819.0,27.235998612325325,0.49187595670427914,0.8777437115175177
ID546360,546360,20,0.612231969833374,256.41990000000004,286.8426,0.0,880.0,44,20.0,1,,36.65296803652968,38.0,0.0,95.0,24081.0,25.008622802955408,0.4394619808508404,0.8948916951241088
ID547128,547128,20,0.6657262444496155,256.41990000000004,288.29130000000004,0.0,920.0,46,20.0,1,,37.44444444444444,39.0,0.0,100.0,24601.0,26.924754630713327,0.482811801971485,0.905643921263314
ID538169,538169,20,0.3518928587436676,275.25300000000004,214.4076,0.0,240.0,12,20.0,1,,21.101978691019788,21.0,0.0,57.0,13864.0,15.878740553539444,0.3809900770611292,0.7332637738096103
ID538427,538427,20,0.34439617395401,275.25300000000004,212.95890000000003,0.0,260.0,13,20.0,1,,21.923896499238964,21.0,0.0,60.0,14404.0,16.03522203680882,0.3395142136301942,0.6930800454209398
ID537392,537392,20,0.33062493801116943,281.0478,205.71540000000002,0.0,180.0,9,20.0,1,,21.875190258751903,22.0,0.0,65.0,14372.0,16.201746631283186,0.25400737318827116,0.5469734315878254
ID546609,546609,20,0.7218831181526184,257.8686,285.39390000000003,0.0,860.0,43,20.0,1,,39.80213089802131,41.0,0.0,104.0,26150.0,26.971424496210627,0.5231520885666551,1.0137179301059305
ID537907,537907,20,0.2911830246448517,279.5991,211.51020000000003,0.0,200.0,10,20.0,1,,19.59208523592085,18.0,0.0,54.0,12872.0,14.913504624595978,0.28512488393422486,0.5829358066398339
ID537651,537651,20,0.2921753227710724,278.1504,212.95890000000003,0.0,220.0,11,20.0,1,,19.799086757990867,20.0,0.0,56.0,13008.0,14.096330144933527,0.2804327571514494,0.6152350332730425
ID541622,541622,20,0.5493994951248169,268.0095,239.0355,0.0,480.0,24,20.0,1,,27.579908675799086,26.0,0.0,79.0,18120.0,22.793280152571253,0.5932130716575787,0.9010581980140476
ID546870,546870,20,0.6345217227935791,254.9712,288.29130000000004,0.0,900.0,45,20.0,1,,38.205479452054796,43.0,0.0,97.0,25101.0,25.122846354547995,0.46682593121258176,0.9679729044592622
ID547400,547400,20,0.7049450278282166,254.9712,286.8426,0.0,940.0,47,20.0,1,,40.12328767123287,43.0,0.0,103.0,26361.0,27.159786160732033,0.48899298499021593,0.9703091753406833
ID541900,541900,20,0.47796884179115295,266.56080000000003,247.72770000000003,0.0,520.0,26,20.0,1,,25.554033485540334,29.0,0.0,64.0,16789.0,17.90882786689153,0.6463737858931178,1.1204115715708767
ID547660,547660,20,0.6870970129966736,254.9712,285.39390000000003,0.0,980.0,49,20.0,1,,39.21461187214612,40.0,0.0,96.0,25764.0,24.314527541828948,0.546419560179656,1.1397536311632992
ID538690,538690,20,0.3883483111858368,275.25300000000004,215.8563,0.0,280.0,14,20.0,1,,22.465753424657535,22.0,0.0,62.0,14760.0,17.596401701008503,0.3680993319109255,0.6870281218756087
ID542685,542685,20,0.5549775958061218,265.1121,250.6251,0.0,540.0,27,20.0,1,,27.251141552511417,29.0,0.0,73.0,17904.0,19.373556659214554,0.6896394301586559,1.1482418896497728
ID542431,542431,20,0.6645154356956482,268.0095,259.31730000000005,0.0,600.0,30,20.0,1,,32.74581430745814,37.0,0.0,78.0,21514.0,20.241851378761194,0.7516436416294223,1.3883590309376586
ID542163,542163,20,0.5556930303573608,268.0095,252.0738,0.0,560.0,28,20.0,1,,27.19634703196347,31.0,0.0,71.0,17868.0,19.42189137762497,0.6963681296241386,1.1496557907243734
ID538964,538964,20,0.4449632465839386,273.8043,218.7537,0.0,300.0,15,20.0,1,,22.893455098934552,19.0,0.0,71.0,15041.0,19.329482010180683,0.44789685481646985,0.7327595873877979
ID547924,547924,20,0.6797880530357361,254.9712,286.8426,0.0,960.0,48,20.0,1,,39.0,39.0,0.0,94.0,25623.0,25.3256232918748,0.4966519168265654,1.0220350026959453
ID539496,539496,20,0.46155184507369995,273.8043,221.6511,0.0,320.0,16,20.0,1,,24.024353120243532,24.0,0.0,70.0,15784.0,18.8275878581948,0.4950685770473205,0.8450672348404044
ID542953,542953,20,0.578276515007019,268.0095,254.9712,0.0,580.0,29,20.0,1,,28.100456621004565,33.0,0.0,74.0,18462.0,19.25215262999802,0.7355828485246451,1.2372296558105682
ID548202,548202,20,0.7551566362380981,252.0738,282.4965,0.0,1020.0,51,20.0,1,,40.277016742770165,43.0,0.0,94.0,26462.0,25.05790802324176,0.5882942737260006,1.1907103574906164
ID539233,539233,20,0.49722564220428467,272.35560000000004,224.54850000000002,0.0,340.0,17,20.0,1,,25.220700152207,24.0,0.0,66.0,16570.0,19.571437254743373,0.5862438916652449,0.9525171034190363
ID540027,540027,20,0.5248181819915771,272.35560000000004,225.99720000000002,0.0,360.0,18,20.0,1,,25.515981735159816,27.0,0.0,68.0,16764.0,19.602532276055843,0.6220242040071069,0.9983436370472082
ID543483,543483,20,0.7395923137664795,269.45820000000003,265.1121,0.0,640.0,32,20.0,1,,35.68188736681888,40.0,0.0,73.0,23443.0,21.728455633967503,0.7972643907936487,1.4569322320970906
ID543743,543743,20,0.7194398045539856,268.0095,268.0095,0.0,660.0,33,20.0,1,,35.42770167427702,42.0,0.0,71.0,23276.0,21.624244517662284,0.8035383238294425,1.4598668626329603
ID539761,539761,20,0.53728187084198,270.9069,228.89460000000003,0.0,380.0,19,20.0,1,,26.229832572298324,26.0,0.0,71.0,17233.0,19.726649336032796,0.65716019995029,1.0545785858348486
ID548465,548465,20,0.727338433265686,247.72770000000003,282.4965,0.0,1060.0,53,20.0,1,,41.10958904109589,42.0,0.0,98.0,27009.0,26.23771807881348,0.48325657474590983,1.0209596042277878
ID543222,543222,20,0.6306515336036682,269.45820000000003,260.766,0.0,620.0,31,20.0,1,,30.901065449010655,35.0,0.0,77.0,20302.0,19.819327582294697,0.7614078967998458,1.3479443766377892
ID549384,549384,23,2.381782054901123,89.8194,675.0942,0.0,1080.0,54,20.0,1,,117.0882800608828,124.0,2.0,232.0,76927.0,59.69277134501528,0.8400583890595543,1.7910163430433919
ID549640,549640,23,2.496889352798462,89.8194,676.5429,0.0,1100.0,55,20.0,1,,123.62252663622526,125.0,0.0,242.0,81220.0,59.439100656882935,0.8506284832385259,1.911947929154538
ID544907,544907,23,1.9813705682754517,133.28040000000001,672.1968,0.0,720.0,36,20.0,1,,94.28158295281582,92.0,0.0,214.0,61943.0,56.16923615444105,0.794968334275652,1.4867959921707221
ID545419,545419,23,2.058579921722412,127.4856,669.2994,0.0,780.0,39,20.0,1,,101.90106544901066,100.0,1.0,231.0,66949.0,53.926194046593814,0.8026382486049083,1.682752406326758
ID535181,535181,23,1.56936514377594,170.94660000000002,677.9916000000001,0.0,40.0,2,20.0,1,,73.84931506849315,79.0,0.0,169.0,48519.0,48.7346924402275,0.8197529467290899,1.3652393360587958
ID550415,550415,23,2.332925319671631,85.47330000000001,676.5429,0.0,1120.0,56,20.0,1,,116.37747336377474,120.0,3.0,235.0,76460.0,56.070844596174304,0.8513933232188082,1.9089447930389394
ID549889,549889,23,2.326960325241089,84.0246,677.9916000000001,0.0,1140.0,57,20.0,1,,123.19025875190259,127.0,0.0,239.0,80936.0,50.62459300733739,0.8247518675375201,2.199704327238402
ID540418,540418,23,1.7933382987976074,155.01090000000002,677.9916000000001,0.0,400.0,20,20.0,1,,90.71993911719939,88.0,0.0,180.0,59603.0,44.49788410969888,0.8146572722202369,1.8305167632209913
ID550148,550148,23,2.39521861076355,82.5759,679.4403000000001,0.0,1160.0,58,20.0,1,,127.66362252663623,134.0,0.0,230.0,83875.0,49.02613570932351,0.848429500559285,2.3904648711158756
ID545157,545157,23,1.9008893966674805,128.9343,669.2994,0.0,760.0,38,20.0,1,,93.50380517503805,96.0,1.0,213.0,61432.0,50.60626709247735,0.8050442444271881,1.6481125831863517
ID545945,545945,23,1.9992021322250366,126.0369,670.7481,0.0,800.0,40,20.0,1,,94.52511415525115,92.0,0.0,231.0,62103.0,56.88994825828141,0.7922380432296247,1.4689319229933002
ID546459,546459,23,1.8918813467025757,115.89600000000002,670.7481,0.0,880.0,44,20.0,1,,95.48858447488584,98.0,0.0,223.0,62736.0,52.0182039604178,0.7829661747937186,1.6122262727668606
ID541215,541215,23,1.8977885246276855,153.56220000000002,677.9916000000001,0.0,420.0,21,20.0,1,,94.42313546423135,100.0,1.0,179.0,62036.0,47.39845320654872,0.8512271128752557,1.8320190698989205
ID546719,546719,23,1.933557152748108,118.7934,672.1968,0.0,860.0,43,20.0,1,,95.27092846270928,94.0,0.0,233.0,62593.0,55.08532426417294,0.7691068988861358,1.5037897279496684
ID550672,550672,23,2.250383138656616,79.6785,677.9916000000001,0.0,1180.0,59,20.0,1,,122.47945205479452,129.0,3.0,222.0,80469.0,45.55551378576102,0.8427525261221682,2.459151749871504
ID540689,540689,23,1.8156055212020874,150.6648,677.9916000000001,0.0,440.0,22,20.0,1,,90.17199391171994,96.0,1.0,180.0,59243.0,47.5273920487037,0.8401862565235739,1.7324929459281404
ID545681,545681,23,2.0179357528686523,126.0369,670.7481,0.0,820.0,41,20.0,1,,98.75951293759513,93.0,1.0,234.0,64885.0,56.15529972822946,0.7750396386056779,1.535797811148146
ID535445,535445,23,1.238749384880066,170.94660000000002,679.4403000000001,0.0,0.0,0,20.0,1,,58.90258751902587,62.0,0.0,136.0,38699.0,38.70726923286202,0.8266236237144796,1.3773064400842359
ID535701,535701,23,1.471859097480774,169.49790000000002,677.9916000000001,0.0,60.0,3,20.0,1,,69.70471841704719,73.0,0.0,156.0,45796.0,46.2238508044322,0.8043281928833048,1.3444473721263166
ID540950,540950,23,1.723203182220459,150.6648,680.889,0.0,460.0,23,20.0,1,,86.72298325722983,92.0,1.0,180.0,56977.0,45.32880523209868,0.7970060449846248,1.6970788065538347
ID547241,547241,23,2.053034543991089,112.99860000000001,672.1968,0.0,920.0,46,20.0,1,,102.72602739726027,109.0,2.0,231.0,67491.0,59.33745841314894,0.7804257032544285,1.5177116151352308
ID535968,535968,23,1.5737426280975342,170.94660000000002,679.4403000000001,0.0,80.0,4,20.0,1,,73.2420091324201,82.0,0.0,157.0,48120.0,51.38434978935036,0.8077917662912308,1.2738268461660422
ID536739,536739,23,1.4108535051345825,169.49790000000002,675.0942,0.0,140.0,7,20.0,1,,68.26788432267884,76.0,0.0,142.0,44852.0,45.97578319932658,0.7742492344115659,1.2959357228253945
ID546211,546211,23,1.987910270690918,121.69080000000001,669.2994,0.0,840.0,42,20.0,1,,98.2937595129376,93.0,0.0,220.0,64579.0,53.394332399032926,0.7846365307642788,1.6187490494894827
ID546979,546979,23,2.0118303298950195,112.99860000000001,672.1968,0.0,900.0,45,20.0,1,,101.72450532724505,107.0,2.0,226.0,66833.0,56.395964214392905,0.7983223872073102,1.6014681780879838
ID536228,536228,23,1.5765513181686401,170.94660000000002,679.4403000000001,0.0,20.0,1,20.0,1,,73.94368340943683,79.0,0.0,166.0,48581.0,48.75009249969573,0.8212773448835163,1.3679473728357223
ID536487,536487,23,1.5069407224655151,169.49790000000002,677.9916000000001,0.0,100.0,5,20.0,1,,73.59969558599695,80.0,0.0,154.0,48355.0,48.325492564634125,0.7866061000843481,1.3410909195138798
ID536999,536999,23,1.453680396080017,170.94660000000002,676.5429,0.0,120.0,6,20.0,1,,69.63622526636225,76.0,0.0,153.0,45751.0,45.59672207273732,0.7870638319090263,1.3452453048910153
ID538041,538041,23,1.5135111808776855,166.6005,672.1968,0.0,200.0,10,20.0,1,,75.40639269406392,88.0,0.0,151.0,49542.0,47.28956101532757,0.7736236643891765,1.3910449047480948
ID538553,538553,23,1.5628079175949097,163.7031,670.7481,0.0,260.0,13,20.0,1,,77.6392694063927,87.0,0.0,164.0,51009.0,45.257453011895805,0.7960602027794087,1.5207098168288884
ID538299,538299,23,1.5274149179458618,165.1518,672.1968,0.0,240.0,12,20.0,1,,76.05022831050228,84.0,0.0,157.0,49965.0,43.086224923390716,0.8011968398413675,1.5702547828169666
ID541757,541757,23,1.709860920906067,147.7674,679.4403000000001,0.0,480.0,24,20.0,1,,86.01065449010655,93.0,0.0,167.0,56509.0,45.04761920529091,0.8197822647217727,1.7202417955563736
ID547775,547775,23,2.0345139503479004,99.9603,673.6455000000001,0.0,980.0,49,20.0,1,,106.34398782343987,119.0,0.0,200.0,69868.0,51.557513746370425,0.8298934935507213,1.8708868315923421
ID537264,537264,23,1.4271063804626465,168.0492,673.6455000000001,0.0,160.0,8,20.0,1,,72.03348554033485,82.0,0.0,149.0,47326.0,43.74930771783489,0.7739380864952534,1.4366831609995299
ID541488,541488,23,1.739452600479126,146.3187,679.4403000000001,0.0,500.0,25,20.0,1,,88.04109589041096,98.0,0.0,171.0,57843.0,45.5987251508478,0.8191982450553728,1.7388884366416708
ID537777,537777,23,1.4901899099349976,165.1518,672.1968,0.0,220.0,11,20.0,1,,75.61643835616438,87.0,0.0,143.0,49680.0,44.62556521582601,0.790589919706295,1.496296364791929
ID547505,547505,23,1.8645565509796143,107.2038,672.1968,0.0,940.0,47,20.0,1,,101.39421613394217,112.0,2.0,201.0,66616.0,49.59375971915483,0.7931171351393773,1.8086095358393137
ID537523,537523,23,1.3349553346633911,166.6005,672.1968,0.0,180.0,9,20.0,1,,68.3896499238965,78.0,0.0,147.0,44932.0,41.80435430734569,0.748505961461946,1.4006415408198343
ID538825,538825,23,1.649363398551941,163.7031,670.7481,0.0,280.0,14,20.0,1,,79.84931506849315,89.0,0.0,165.0,52461.0,45.1598124650415,0.8353402812712429,1.6095181886451682
ID548037,548037,23,1.8272608518600464,102.85770000000001,673.6455000000001,0.0,960.0,48,20.0,1,,101.17503805175038,114.0,1.0,189.0,66472.0,46.82350212832282,0.7844718928540976,1.899796812480609
ID542022,542022,23,1.6630228757858276,141.9726,677.9916000000001,0.0,520.0,26,20.0,1,,86.9558599695586,99.0,0.0,168.0,57130.0,45.725448562574535,0.8216832690949208,1.7155463257693695
ID542810,542810,23,1.8519799709320068,139.0752,677.9916000000001,0.0,540.0,27,20.0,1,,92.40487062404871,101.0,0.0,189.0,60710.0,50.56646049962743,0.8336847771513898,1.661649784162532
ID539102,539102,23,1.6617833375930786,160.8057,672.1968,0.0,300.0,15,20.0,1,,80.15829528158295,88.0,0.0,180.0,52664.0,46.835459539330216,0.8236481409573778,1.5459817279797214
ID548318,548318,23,2.6069138050079346,92.7168,672.1968,0.0,1020.0,51,20.0,1,,122.15829528158295,127.0,3.0,277.0,80258.0,69.43240634421402,0.8607707009106299,1.6277412106220637
ID542290,542290,23,1.8584855794906616,139.0752,679.4403000000001,0.0,560.0,28,20.0,1,,94.75494672754947,100.0,0.0,187.0,62254.0,45.69993506198243,0.8456001679371603,1.8999568772572433
ID542551,542551,23,2.025283098220825,137.62650000000002,676.5429,0.0,600.0,30,20.0,1,,100.58447488584476,106.0,0.0,217.0,66084.0,52.48161062434495,0.8337880085476208,1.7428512018402356
ID543336,543336,23,1.9280198812484741,136.17780000000002,675.0942,0.0,620.0,31,20.0,1,,91.779299847793,97.0,0.0,204.0,60299.0,52.97182002906796,0.83718483797761,1.5790589474272398
ID543081,543081,23,1.9656215906143188,136.17780000000002,676.5429,0.0,580.0,29,20.0,1,,97.0441400304414,101.0,0.0,212.0,63758.0,50.08139289737601,0.8426889661611953,1.7723038641271673
ID543598,543598,23,1.9262820482254028,134.72910000000002,672.1968,0.0,640.0,32,20.0,1,,93.30745814307458,98.0,0.0,212.0,61303.0,51.97522119310119,0.8332110558235325,1.6318963244748443
ID539362,539362,23,1.8400105237960815,157.9083,676.5429,0.0,340.0,17,20.0,1,,86.57077625570776,89.0,1.0,189.0,56877.0,50.066159870546244,0.8440561032210976,1.5829026650590643
ID548581,548581,23,2.4043517112731934,91.2681,675.0942,0.0,1060.0,53,20.0,1,,119.13394216133942,126.0,1.0,229.0,78271.0,59.86532412130662,0.8377667018394496,1.8143575938309788
ID544379,544379,23,2.029541254043579,133.28040000000001,673.6455000000001,0.0,700.0,35,20.0,1,,96.95281582952816,96.0,0.0,219.0,63698.0,56.11002281682067,0.812189039146048,1.5488294654516224
ID549117,549117,23,2.5049524307250977,94.16550000000001,672.1968,0.0,1040.0,52,20.0,1,,120.12785388127854,129.0,1.0,237.0,78924.0,64.20818441242201,0.8630250762946634,1.7333570796716673
ID540159,540159,23,1.7743710279464722,156.45960000000002,676.5429,0.0,360.0,18,20.0,1,,87.7869101978691,88.0,0.0,182.0,57676.0,45.477516681519006,0.8338905345656125,1.7554911835823135
ID544639,544639,23,1.9345648288726807,130.383,670.7481,0.0,740.0,37,20.0,1,,93.41400304414003,95.0,0.0,218.0,61373.0,52.4751304506332,0.8022900744773318,1.5848756039356287
ID539632,539632,23,1.6958253383636475,159.357,676.5429,0.0,320.0,16,20.0,1,,86.46727549467275,92.0,0.0,164.0,56809.0,42.815784259342784,0.8245982916240759,1.8253789332297337
ID539891,539891,23,1.7678781747817993,155.01090000000002,677.9916000000001,0.0,380.0,19,20.0,1,,88.16133942161339,87.0,0.0,190.0,57922.0,45.51478749955934,0.833340605731207,1.7609014149105635
ID543859,543859,23,1.9347341060638428,133.28040000000001,672.1968,0.0,660.0,33,20.0,1,,93.6027397260274,100.0,0.0,204.0,61497.0,52.17228312647243,0.8358311313022786,1.6336707242837691
ID548851,548851,23,2.272474765777588,95.61420000000001,673.6455000000001,0.0,1000.0,50,20.0,1,,115.14307458143075,127.0,2.0,218.0,75649.0,55.82183317873911,0.8451780177174476,1.8896163756193116
ID544116,544116,23,1.9106987714767456,133.28040000000001,673.6455000000001,0.0,680.0,34,20.0,1,,90.23896499238965,93.0,0.0,215.0,59287.0,53.9836736060107,0.8205945878139861,1.5068744422120393
ID550540,550540,24,0.6621063947677612,99.9603,202.818,0.0,1180.0,59,20.0,1,,29.964992389649925,28.0,0.0,86.0,19687.0,23.591357024502933,0.7394061950308045,1.0798745764774835
ID540557,540557,24,0.5208405256271362,143.4213,228.89460000000003,0.0,440.0,22,20.0,1,,25.85083713850837,25.0,0.0,70.0,16984.0,17.195228618877046,0.667750907693856,1.2038710038308442
ID545549,545549,24,0.52269047498703,130.383,215.8563,0.0,820.0,41,20.0,1,,27.41704718417047,30.0,0.0,65.0,18013.0,19.206028694626262,0.6628369265445356,1.1380730424929955
ID535054,535054,24,0.37566104531288147,155.01090000000002,227.44590000000002,0.0,40.0,2,20.0,1,,20.207001522070016,24.0,0.0,47.0,13276.0,13.204064864758177,0.6329319985161075,1.1863509263047984
ID545295,545295,24,0.5306204557418823,130.383,215.8563,0.0,780.0,39,20.0,1,,27.033485540334855,30.0,0.0,73.0,17761.0,19.335187787177375,0.686027466486257,1.1377857877054014
ID540032,540032,24,0.42655807733535767,143.4213,236.1381,0.0,360.0,18,20.0,1,,23.1324200913242,25.0,0.0,57.0,15198.0,15.181296632942807,0.6108257060227189,1.1556091027857998
ID540290,540290,24,0.46856850385665894,141.9726,233.2407,0.0,400.0,20,20.0,1,,24.124809741248097,23.0,0.0,67.0,15850.0,16.416908557558052,0.6195964813893683,1.12435804499489
ID550274,550274,24,0.576501727104187,105.75510000000001,207.16410000000002,0.0,1120.0,56,20.0,1,,27.846270928462708,28.0,0.0,72.0,18295.0,21.210166157302687,0.6284444026237074,1.0133206567309854
ID544516,544516,24,0.5343887805938721,130.383,220.2024,0.0,740.0,37,20.0,1,,27.879756468797563,32.0,0.0,66.0,18317.0,19.627767039706594,0.625658155089376,1.093341818567594
ID549509,549509,24,0.552344024181366,111.54990000000001,207.16410000000002,0.0,1100.0,55,20.0,1,,28.12785388127854,30.0,0.0,79.0,18480.0,22.51494287926721,0.574629086204278,0.911811529063564
ID544774,544774,24,0.5596655011177063,133.28040000000001,218.7537,0.0,720.0,36,20.0,1,,27.464231354642312,27.0,0.0,74.0,18044.0,19.912132035276755,0.6761632492113565,1.1127943942118779
ID545030,545030,24,0.5503432154655457,130.383,218.7537,0.0,760.0,38,20.0,1,,27.69406392694064,28.0,0.0,83.0,18195.0,19.898197723315327,0.6600930386109817,1.1068166107259825
ID541081,541081,24,0.47955024242401123,140.5239,230.34330000000003,0.0,420.0,21,20.0,1,,24.315068493150687,24.0,0.0,62.0,15975.0,16.480392119839117,0.6279945811505463,1.1382584775752425
ID535578,535578,24,0.4072001874446869,155.01090000000002,227.44590000000002,0.0,60.0,3,20.0,1,,20.792998477929984,22.0,0.0,53.0,13661.0,13.661960262752716,0.6651295763986516,1.2158845074492828
ID545820,545820,24,0.4816228747367859,131.8317,217.305,0.0,800.0,40,20.0,1,,25.747336377473363,27.0,0.0,60.0,16916.0,18.375904567027295,0.6440775606428321,1.0978157136185056
ID541341,541341,24,0.5503700971603394,140.5239,225.99720000000002,0.0,500.0,25,20.0,1,,26.82496194824962,27.0,0.0,71.0,17624.0,17.949406820827992,0.7022092722030183,1.2330270869849023
ID535839,535839,24,0.4380134642124176,152.11350000000002,230.34330000000003,0.0,80.0,4,20.0,1,,22.246575342465754,25.0,0.0,54.0,14616.0,13.609540613972047,0.701947456842299,1.3483671121330405
ID546591,546591,24,0.5685173869132996,127.4856,215.8563,0.0,860.0,43,20.0,1,,27.491628614916287,30.0,0.0,78.0,18062.0,20.710409040334266,0.7046215578806483,1.097412082033189
ID540817,540817,24,0.5398352146148682,141.9726,228.89460000000003,0.0,460.0,23,20.0,1,,26.943683409436833,27.0,0.0,65.0,17702.0,17.361864059107663,0.6819791223423756,1.2584648503150282
ID535318,535318,24,0.3018016815185547,159.357,221.6511,0.0,0.0,0,20.0,1,,15.249619482496195,16.0,0.0,43.0,10019.0,11.511861751386556,0.6378008182648798,1.03173324692453
ID536617,536617,24,0.4243984520435333,147.7674,234.6894,0.0,140.0,7,20.0,1,,21.1765601217656,22.0,0.0,52.0,13913.0,13.31281240477795,0.6988379465211564,1.3087000672269395
ID536874,536874,24,0.44668498635292053,149.2161,234.6894,0.0,120.0,6,20.0,1,,21.35159817351598,22.0,0.0,55.0,14028.0,14.633207558428385,0.7061037734470456,1.2077691701192772
ID536366,536366,24,0.44216224551200867,150.6648,231.79200000000003,0.0,100.0,5,20.0,1,,22.374429223744293,23.0,0.0,60.0,14700.0,13.66095839108836,0.6843270509255512,1.3308774799186724
ID536100,536100,24,0.3944321572780609,155.01090000000002,225.99720000000002,0.0,20.0,1,20.0,1,,21.024353120243532,23.0,0.0,54.0,13813.0,13.919499085884715,0.6320303654865185,1.1698730606123353
ID546852,546852,24,0.568487823009491,126.0369,212.95890000000003,0.0,900.0,45,20.0,1,,26.671232876712327,27.0,0.0,90.0,17523.0,21.578945612612493,0.6740621094361755,0.9953394442637398
ID546085,546085,24,0.5510498285293579,128.9343,217.305,0.0,840.0,42,20.0,1,,28.401826484018265,32.0,0.0,67.0,18660.0,18.993175836762727,0.6763157628778806,1.206625106170504
ID546343,546343,24,0.5896654725074768,126.0369,214.4076,0.0,880.0,44,20.0,1,,27.98325722983257,31.0,0.0,89.0,18385.0,22.10275393355881,0.694744866344004,1.038013234746694
