TrackID,Frame,T,X,Y,Movie
86,4,4,214.40462427745663,230.53371868978806,mid_3
85,4,4,350.8756345177665,234.28680203045684,mid_3
88,4,4,416.21098265895955,249.6849710982659,mid_3
55,4,4,289.61878453038673,53.171270718232044,mid_3
54,4,4,213.22743682310468,52.13718411552347,mid_3
53,4,4,175.0491525423729,50.20169491525424,mid_3
52,4,4,114.0659793814433,42.950515463917526,mid_3
51,4,4,220.4093137254902,22.19607843137255,mid_3
110,4,4,282.8285714285714,3.6857142857142855,mid_3
49,4,4,162.9879518072289,15.0144578313253,mid_3
111,4,4,241.41981132075472,8.674528301886792,mid_3
115,4,4,134.17894736842106,2.4947368421052634,mid_3
109,4,4,115.97354497354497,5.904761904761905,mid_3
48,4,4,215.83448275862068,3.8137931034482757,mid_3
34,4,4,241.78761061946904,547.7699115044247,mid_3
36,4,4,183.88599348534203,549.4201954397394,mid_3
35,4,4,109.4074844074844,553.3201663201663,mid_3
37,4,4,214.997461928934,553.9593908629441,mid_3
38,4,4,133.81422018348624,561.7385321100918,mid_3
19,4,4,408.94642857142856,487.14732142857144,mid_3
73,4,4,197.5814360770578,495.0140105078809,mid_3
74,4,4,258.23397435897436,495.95512820512823,mid_3
75,4,4,286.387417218543,500.5927152317881,mid_3
76,4,4,359.7457865168539,512.1320224719101,mid_3
28,4,4,173.59587020648968,505.1474926253687,mid_3
29,4,4,224.29129662522203,516.0781527531084,mid_3
30,4,4,121.53887399463807,512.9410187667561,mid_3
11,4,4,470.2157534246575,423.8835616438356,mid_3
13,4,4,242.45220588235293,451.6397058823529,mid_3
14,4,4,273.4636118598383,446.7897574123989,mid_3
15,4,4,160.99066874027994,451.8600311041991,mid_3
17,4,4,117.68356374807988,465.7741935483871,mid_3
16,4,4,327.20186335403724,459.59316770186336,mid_3
18,4,4,188.3242424242424,472.80757575757576,mid_3
72,4,4,332.72354211663065,488.8963282937365,mid_3
46,4,4,219.99358974358975,595.6282051282051,mid_3
45,4,4,324.37333333333333,595.2466666666667,mid_3
44,4,4,111.38421052631578,586.3912280701754,mid_3
43,4,4,159.50860420650096,581.8967495219886,mid_3
42,4,4,249.5693779904306,577.1626794258373,mid_3
32,4,4,169.95652173913044,526.5326086956521,mid_3
33,4,4,326.3101265822785,528.493670886076,mid_3
31,4,4,382.63488372093025,519.8116279069767,mid_3
40,4,4,193.7110655737705,568.1946721311475,mid_3
41,4,4,287.9895833333333,573.98125,mid_3
39,4,4,362.4054054054054,564.5648648648648,mid_3
3,4,4,170.29828326180257,353.34549356223175,mid_3
1,4,4,294.58613445378154,355.0609243697479,mid_3
21,4,4,382.5031055900621,350.22360248447205,mid_3
2,4,4,345.89085545722713,349.6666666666667,mid_3
0,4,4,111.78476190476191,355.76761904761906,mid_3
96,4,4,326.7527675276753,278.5092250922509,mid_3
95,4,4,166.72270742358077,286.8515283842795,mid_3
97,4,4,394.3423076923077,291.3269230769231,mid_3
98,4,4,205.72682119205297,305.3294701986755,mid_3
99,4,4,324.85994397759106,304.2156862745098,mid_3
101,4,4,350.1447811447811,305.42424242424244,mid_3
100,4,4,295.0,310.18296529968455,mid_3
77,4,4,162.27737226277372,320.4507299270073,mid_3
87,4,4,132.67300380228136,251.29657794676805,mid_3
106,4,4,297.24505928853756,250.74703557312253,mid_3
89,4,4,333.3377483443709,251.8476821192053,mid_3
90,4,4,268.5103734439834,253.89626556016597,mid_3
91,4,4,453.4083044982699,267.7335640138408,mid_3
92,4,4,269.0055248618784,266.16574585635357,mid_3
93,4,4,226.12835820895523,282.3791044776119,mid_3
94,4,4,131.304114490161,284.49552772808585,mid_3
61,4,4,333.4795918367347,92.88775510204081,mid_3
60,4,4,157.3774319066148,95.05447470817121,mid_3
112,4,4,343.1764705882353,87.56302521008404,mid_3
59,4,4,219.97122302158274,93.29016786570743,mid_3
57,4,4,191.57333333333332,86.25111111111111,mid_3
58,4,4,253.37575757575758,84.15151515151516,mid_3
116,4,4,415.0425531914894,61.06382978723404,mid_3
117,4,4,274.5576923076923,55.3974358974359,mid_3
70,4,4,259.9668127739512,178.95929868503444,mid_3
69,4,4,323.45922746781116,159.87124463519314,mid_3
68,4,4,104.6660516605166,159.83579335793357,mid_3
67,4,4,334.1137931034483,132.5655172413793,mid_3
66,4,4,270.1990171990172,126.56511056511056,mid_3
65,4,4,206.9497716894977,117.82648401826484,mid_3
64,4,4,307.41987179487177,111.58974358974359,mid_3
63,4,4,395.30982367758185,98.7455919395466,mid_3
82,4,4,338.47164179104476,211.02388059701494,mid_3
40,5,5,191.94535519125682,567.5446265938069,mid_3
41,5,5,287.60842105263157,573.8484210526316,mid_3
42,5,5,247.7595238095238,576.6333333333333,mid_3
44,5,5,110.94754653130288,586.6074450084602,mid_3
45,5,5,322.25,596.2777777777778,mid_3
46,5,5,219.02564102564102,596.2991452991453,mid_3
34,5,5,239.67527675276753,547.0756457564576,mid_3
32,5,5,168.47083333333333,524.9791666666666,mid_3
37,5,5,214.6209476309227,554.279301745636,mid_3
35,5,5,108.61414141414141,553.1272727272727,mid_3
36,5,5,182.8535031847134,549.4585987261147,mid_3
106,5,5,295.5846153846154,248.1423076923077,mid_3
